"Stage","SeqNr","Timestamp [µs]","Phase","Width [µs]","Vprim [mV]"
B,157905,2272721636,0,111,2483
B,157906,2272721737,1,108,1861
A,166864,2272730377,0,208,2558
A,166865,2272730571,1,211,2120
B,157907,2272731075,0,111,2438
B,157908,2272731175,1,111,1856
A,166866,2272739773,0,207,2452
A,166867,2272739968,1,206,2118
B,157909,2272740420,0,111,2485
B,157910,2272740522,1,109,1849
A,166868,2272749163,0,205,2461
A,166869,2272749357,1,205,2122
B,157911,2272749863,0,114,2476
B,157912,2272749966,1,112,1856
A,166870,2272758552,0,204,2323
A,166871,2272758745,1,204,2122
B,157913,2272759214,0,115,2485
B,157914,2272759319,1,112,1863
A,166872,2272767939,0,205,2524
A,166873,2272768131,1,209,2118
B,157915,2272768619,0,116,2490
B,157916,2272768722,1,116,1867
A,166874,2272777325,0,202,2458
A,166875,2272777516,1,201,2091
B,157917,2272778031,0,118,2494
B,157918,2272778136,1,118,1865
A,166876,2272786656,0,200,2409
A,166877,2272786846,1,199,2106
B,157919,2272787295,0,123,2483
B,157920,2272787409,1,111,1973
A,166878,2272796035,0,200,2483
A,166879,2272796222,1,201,2113
B,157921,2272796668,0,119,2483
B,157922,2272796778,1,119,1838
A,166880,2272805414,0,199,2316
A,166881,2272805601,1,200,2109
B,157923,2272806045,0,120,2558
B,157924,2272806154,1,122,1870
A,166882,2272814791,0,198,2375
A,166883,2272814980,1,195,2088
B,157925,2272815425,0,123,2483
B,157926,2272815537,1,119,1865
A,166884,2272824165,0,197,2506
A,166885,2272824351,1,196,2111
B,157927,2272824865,0,124,2497
B,157928,2272824980,1,118,1876
A,166886,2272833537,0,196,2483
A,166887,2272833722,1,195,2079
B,157929,2272834200,0,125,2497
B,157930,2272834315,1,121,1856
A,166888,2272842905,0,194,2447
A,166889,2272843086,1,195,2111
B,157931,2272843543,0,123,2499
B,157932,2272843656,1,124,1861
A,166890,2272852218,0,192,2402
A,166891,2272852398,1,193,2109
B,157933,2272852939,0,127,2481
B,157934,2272853055,1,125,1865
A,166892,2272861582,0,191,2458
A,166893,2272861760,1,193,2113
B,157935,2272862230,0,128,2499
B,157936,2272862346,1,127,1879
A,166894,2272870944,0,191,2425
A,166895,2272871124,1,190,2106
B,157937,2272871639,0,128,2485
B,157938,2272871755,1,128,1872
A,166896,2272880305,0,190,2454
A,166897,2272880484,1,189,2097
B,157939,2272880935,0,130,2513
B,157940,2272881053,1,130,1885
A,166898,2272889662,0,189,2481
A,166899,2272889839,1,189,2097
B,157941,2272890299,0,132,2501
B,157942,2272890419,1,129,1885
A,166900,2272899017,0,188,2438
A,166901,2272899196,1,185,2077
B,157943,2272899666,0,131,2488
B,157944,2272899789,1,128,1861
A,166902,2272908372,0,187,2452
A,166903,2272908544,1,189,2104
B,157945,2272909041,0,134,2485
B,157946,2272909163,1,133,1865
A,166904,2272917671,0,185,2443
A,166905,2272917844,1,185,2102
B,157947,2272918355,0,132,2494
B,157948,2272918476,1,134,1870
A,166906,2272926966,0,184,2564
A,166907,2272927139,1,183,2097
B,157949,2272927667,0,144,2467
B,157950,2272927801,1,125,1881
A,166908,2272936312,0,182,2411
A,166909,2272936482,1,183,2104
B,157951,2272936984,0,137,2492
B,157952,2272937112,1,133,1870
A,166910,2272945655,0,182,2488
A,166911,2272945825,1,182,2100
B,157953,2272946252,0,138,2499
B,157954,2272946378,1,138,1890
A,166912,2272954995,0,180,2440
A,166913,2272955161,1,183,2111
B,157955,2272955646,0,138,2479
B,157956,2272955774,1,137,1865
A,166914,2272964332,0,180,2465
A,166915,2272964499,1,181,2100
B,157957,2272964925,0,134,2449
B,157958,2272965047,1,139,1890
A,166916,2272973671,0,179,2458
A,166917,2272973838,1,179,2100
B,157959,2272974325,0,142,2490
B,157960,2272974457,1,140,1894
A,166918,2272982953,0,178,2573
A,166919,2272983117,1,178,2095
B,157961,2272983660,0,143,2497
B,157962,2272983794,1,139,1876
A,166920,2272992232,0,176,2443
A,166921,2272992396,1,176,2106
B,157963,2272992868,0,144,2485
B,157964,2272993002,1,142,1883
A,166922,2273001560,0,175,2531
A,166923,2273001723,1,175,2095
B,157965,2273002208,0,145,2501
B,157966,2273002341,1,144,1863
A,166924,2273010886,0,174,2492
A,166925,2273011050,1,172,2088
B,157967,2273011498,0,146,2504
B,157968,2273011635,1,143,1874
A,166926,2273020210,0,173,2490
A,166927,2273020374,1,170,2068
B,157969,2273020793,0,147,2490
B,157970,2273020927,1,147,1899
A,166928,2273029534,0,172,2458
A,166929,2273029691,1,175,2091
B,157971,2273030224,0,148,2485
B,157972,2273030362,1,146,1888
A,166930,2273038855,0,171,2465
A,166931,2273039012,1,173,2122
B,157973,2273039527,0,153,2569
B,157974,2273039667,1,147,1903
A,166932,2273048122,0,169,2531
A,166933,2273048276,1,171,2095
B,157975,2273048749,0,151,2497
B,157976,2273048889,1,149,1892
A,166934,2273057384,0,168,2528
A,166935,2273057539,1,169,2093
B,157977,2273057974,0,152,2490
B,157978,2273058116,1,149,1890
A,166936,2273066648,0,167,2479
A,166937,2273066800,1,169,2095
B,157979,2273067341,0,153,2497
B,157980,2273067484,1,151,1888
A,166938,2273075961,0,165,2483
A,166939,2273076115,1,166,2084
B,157981,2273076526,0,148,2506
B,157982,2273076666,1,150,1863
A,166940,2273085269,0,166,2535
A,166941,2273085422,1,165,2091
B,157983,2273085839,0,156,2497
B,157984,2273085984,1,152,1892
A,166942,2273094578,0,164,2463
A,166943,2273094730,1,163,2055
B,157985,2273095162,0,156,2494
B,157986,2273095308,1,154,1892
A,166944,2273103884,0,164,2492
A,166945,2273104039,1,159,2061
B,157987,2273104491,0,155,2504
B,157988,2273104637,1,154,1885
A,166946,2273113188,0,161,2260
A,166947,2273113337,1,161,2086
B,157989,2273113871,0,159,2531
B,157990,2273114021,1,155,1888
A,166948,2273122436,0,160,2443
A,166949,2273122584,1,160,2075
B,157991,2273123112,0,160,2519
B,157992,2273123260,1,159,1906
A,166950,2273131681,0,159,2445
A,166951,2273131827,1,160,2077
B,157993,2273132355,0,161,2501
B,157994,2273132508,1,157,1881
A,166952,2273140924,0,158,2497
A,166953,2273141073,1,155,2055
B,157995,2273141553,0,163,2490
B,157996,2273141707,1,153,1881
A,166954,2273150217,0,157,2346
A,166955,2273150359,1,160,2079
B,157997,2273150891,0,163,2490
B,157998,2273151044,1,161,1885
A,166956,2273159508,0,156,2465
A,166957,2273159653,1,155,2077
B,157999,2273160089,0,164,2508
B,158000,2273160244,1,160,1885
A,166958,2273168797,0,155,2467
A,166959,2273168941,1,154,2066
B,158001,2273169437,0,165,2483
B,158002,2273169594,1,161,1876
A,166960,2273178085,0,154,2449
A,166961,2273178227,1,154,2113
B,158003,2273178642,0,164,2492
B,158004,2273178796,1,165,1888
A,166962,2273187318,0,152,2348
A,166963,2273187457,1,153,2093
B,158005,2273187897,0,168,2476
B,158006,2273188055,1,165,1899
A,166964,2273196549,0,150,2474
A,166965,2273196690,1,148,2050
B,158007,2273197157,0,177,2357
B,158008,2273197322,1,160,1910
A,166966,2273205778,0,150,2456
A,166967,2273205916,1,150,2070
B,158009,2273206423,0,167,2490
B,158010,2273206580,1,168,1899
A,166968,2273215005,0,149,2479
A,166969,2273215142,1,149,2075
B,158011,2273215634,0,171,2492
B,158012,2273215794,1,169,1901
A,166970,2273224282,0,148,2492
A,166971,2273224418,1,148,2084
B,158013,2273224848,0,172,2494
B,158014,2273225008,1,172,1906
A,166972,2273233557,0,146,2384
A,166973,2273233692,1,146,2068
B,158015,2273234227,0,169,2508
B,158016,2273234387,1,169,1879
A,166974,2273242830,0,146,2499
A,166975,2273242966,1,143,2050
B,158017,2273243442,0,174,2504
B,158018,2273243607,1,170,1890
A,166976,2273252099,0,145,2454
A,166977,2273252229,1,146,2077
B,158019,2273252661,0,176,2497
B,158020,2273252826,1,175,1915
A,166978,2273261315,0,143,2416
A,166979,2273261446,1,143,2066
B,158021,2273261938,0,177,2504
B,158022,2273262107,1,173,1899
A,166980,2273270528,0,141,2434
A,166981,2273270657,1,142,2070
B,158023,2273271221,0,174,2580
B,158024,2273271383,1,177,1915
A,166982,2273279737,0,141,2508
A,166983,2273279869,1,138,2046
B,158025,2273280445,0,178,2504
B,158026,2273280611,1,179,1917
A,166984,2273288945,0,140,2474
A,166985,2273289072,1,141,2066
B,158027,2273289675,0,180,2499
B,158028,2273289845,1,177,1906
A,166986,2273298205,0,139,2422
A,166987,2273298331,1,139,2079
B,158029,2273298908,0,181,2494
B,158030,2273299077,1,181,1917
A,166988,2273307462,0,138,2528
A,166989,2273307588,1,138,2073
B,158031,2273308148,0,178,2497
B,158032,2273308316,1,179,1901
A,166990,2273316716,0,137,2452
A,166991,2273316839,1,139,2066
B,158033,2273317380,0,183,2501
B,158034,2273317554,1,179,1897
A,166992,2273325967,0,135,2465
A,166993,2273326088,1,137,2064
B,158035,2273326669,0,185,2361
B,158036,2273326845,1,181,1897
A,166994,2273335162,0,134,2470
A,166995,2273335284,1,134,2052
B,158037,2273335961,0,186,2501
B,158038,2273336138,1,183,1908
A,166996,2273344356,0,133,2476
A,166997,2273344480,1,130,2032
B,158039,2273345206,0,186,2533
B,158040,2273345384,1,183,1899
A,166998,2273353548,0,132,2452
A,166999,2273353665,1,135,2059
B,158041,2273354451,0,188,2508
B,158042,2273354629,1,185,1903
A,167000,2273362738,0,131,2303
A,167001,2273362857,1,131,2059
B,158043,2273363699,0,189,2490
B,158044,2273363878,1,186,1899
A,167002,2273371927,0,130,2470
A,167003,2273372045,1,130,2057
B,158045,2273372951,0,189,2325
B,158046,2273373130,1,188,1906
A,167004,2273381166,0,128,2352
A,167005,2273381282,1,130,2050
B,158047,2273382203,0,191,2492
B,158048,2273382384,1,188,1901
A,167006,2273390402,0,128,2564
A,167007,2273390516,1,130,2059
B,158049,2273391458,0,193,2407
B,158050,2273391641,1,190,1901
A,167008,2273399639,0,126,2467
A,167009,2273399756,1,123,2037
B,158051,2273400770,0,193,2485
B,158052,2273400953,1,192,1872
A,167010,2273408819,0,125,2325
A,167011,2273408932,1,125,2055
B,158053,2273410031,0,195,2361
B,158054,2273410215,1,194,1892
A,167012,2273417997,0,124,2555
A,167013,2273418109,1,125,2059
B,158055,2273419296,0,196,2492
B,158056,2273419481,1,194,1910
A,167014,2273427173,0,123,2474
A,167015,2273427286,1,121,2041
B,158057,2273428561,0,197,2445
B,158058,2273428749,1,194,1903
A,167016,2273436346,0,122,2603
A,167017,2273436459,1,119,2034
B,158059,2273437828,0,198,2499
B,158060,2273438018,1,193,1890
A,167018,2273445516,0,120,2467
A,167019,2273445625,1,120,1980
B,158061,2273447095,0,199,2488
B,158062,2273447283,1,197,1901
A,167020,2273454734,0,119,2454
A,167021,2273454844,1,117,2039
B,158063,2273456363,0,200,2490
B,158064,2273456554,1,197,1906
A,167022,2273463950,0,119,2461
A,167023,2273464057,1,119,2093
B,158065,2273465686,0,202,2341
B,158066,2273465878,1,199,1901
A,167024,2273473166,0,117,2479
A,167025,2273473270,1,119,2064
B,158067,2273474961,0,203,2497
B,158068,2273475154,1,201,1915
A,167026,2273482326,0,116,2456
A,167027,2273482430,1,116,2034
B,158069,2273484239,0,204,2501
B,158070,2273484433,1,201,1903
A,167028,2273491483,0,115,2364
A,167029,2273491586,1,115,2061
B,158071,2273493518,0,205,2531
B,158072,2273493714,1,201,1906
A,167030,2273500639,0,114,2373
A,167031,2273500739,1,116,2061
B,158073,2273502799,0,206,2571
B,158074,2273502995,1,204,1924
A,167032,2273509792,0,113,2346
A,167033,2273509890,1,116,2039
B,158075,2273512083,0,206,2501
B,158076,2273512281,1,203,1894
A,167034,2273518944,0,112,2488
A,167035,2273519043,1,114,2032
B,158077,2273521369,0,208,2352
B,158078,2273521566,1,206,1924
A,167036,2273528095,0,110,2485
A,167037,2273528194,1,110,2039
B,158079,2273530655,0,210,2497
B,158080,2273530855,1,207,1926
A,167038,2273537293,0,110,2485
A,167039,2273537389,1,112,2025
B,158081,2273539945,0,211,2497
B,158082,2273540146,1,209,1919
A,167040,2273546489,0,109,2454
A,167041,2273546586,1,109,2046
B,158083,2273549238,0,212,2501
B,158084,2273549437,1,212,1935
A,167042,2273555683,0,108,2531
A,167043,2273555779,1,106,2039
B,158085,2273558532,0,213,2443
B,158086,2273558733,1,212,1940
A,167044,2273564823,0,106,2449
A,167045,2273564914,1,109,2039
B,158087,2273567830,0,214,2497
B,158088,2273568034,1,212,1919
A,167046,2273573962,0,106,2447
A,167047,2273574056,1,106,2037
B,158089,2273577132,0,215,2564
B,158090,2273577338,1,211,1908
A,167048,2273583102,0,107,2585
A,167049,2273583194,1,109,2018
B,158091,2273586540,0,214,2501
B,158092,2273586744,1,211,1917
A,167050,2273592240,0,107,2506
A,167051,2273592337,1,104,2018
B,158093,2273595943,0,213,2494
B,158094,2273596148,1,208,1910
A,167052,2273601378,0,106,2443
A,167053,2273601471,1,107,2084
B,158095,2273605291,0,211,2382
B,158096,2273605491,1,209,1928
A,167054,2273610515,0,106,2470
A,167055,2273610610,1,105,2009
B,158097,2273614689,0,210,2492
B,158098,2273614888,1,208,1915
A,167056,2273619653,0,106,2420
A,167057,2273619748,1,105,2030
B,158099,2273624084,0,209,2445
B,158100,2273624284,1,205,1912
A,167058,2273628793,0,105,2436
A,167059,2273628885,1,107,2039
B,158101,2273633481,0,208,2391
B,158102,2273633679,1,205,1879
A,167060,2273637931,0,106,2429
A,167061,2273638025,1,106,2028
B,158103,2273642873,0,207,2488
B,158104,2273643069,1,205,1921
A,167062,2273647070,0,105,2479
A,167063,2273647161,1,108,2043
B,158105,2273652263,0,206,2526
B,158106,2273652459,1,204,1912
A,167064,2273656209,0,106,2449
A,167065,2273656303,1,106,2043
B,158107,2273661653,0,204,2388
B,158108,2273661846,1,202,1921
A,167066,2273665348,0,106,2427
A,167067,2273665443,1,105,2034
B,158109,2273670986,0,202,2504
B,158110,2273671177,1,202,1926
A,167068,2273674487,0,106,2449
A,167069,2273674580,1,107,2043
B,158111,2273680368,0,202,2343
B,158112,2273680560,1,199,1906
A,167070,2273683624,0,106,2418
A,167071,2273683717,1,107,2014
B,158113,2273689747,0,201,2434
B,158114,2273689939,1,198,1903
A,167072,2273692762,0,107,2650
A,167073,2273692853,1,109,2041
B,158115,2273699125,0,199,2382
B,158116,2273699314,1,198,1915
A,167074,2273701900,0,106,2499
A,167075,2273701996,1,103,2018
B,158117,2273708501,0,199,2497
B,158118,2273708690,1,196,1874
A,167076,2273711038,0,106,2343
A,167077,2273711132,1,106,2039
B,158119,2273717875,0,198,2497
B,158120,2273718061,1,198,1915
A,167078,2273720177,0,106,2438
A,167079,2273720268,1,109,2028
B,158121,2273727248,0,196,2386
B,158122,2273727434,1,193,1915
A,167080,2273729316,0,106,2445
A,167081,2273729409,1,107,2041
B,158123,2273736566,0,195,2546
B,158124,2273736750,1,193,1915
A,167082,2273738456,0,106,2476
A,167083,2273738550,1,106,2028
B,158125,2273745933,0,194,2485
B,158126,2273746117,1,191,1908
A,167084,2273747595,0,106,2476
A,167085,2273747690,1,105,2030
B,158127,2273755298,0,193,2488
B,158128,2273755481,1,191,1906
A,167086,2273756735,0,105,2420
A,167087,2273756827,1,108,2037
B,158129,2273764663,0,192,2504
B,158130,2273764845,1,190,1892
A,167088,2273765875,0,105,2474
A,167089,2273765969,1,106,2064
B,158131,2273774026,0,191,2497
B,158132,2273774207,1,188,1892
A,167090,2273775015,0,106,2300
A,167091,2273775109,1,107,2034
B,158133,2273783387,0,190,2513
B,158134,2273783566,1,188,1910
A,167092,2273784157,0,106,2497
A,167093,2273784250,1,107,2039
B,158135,2273792746,0,188,2504
B,158136,2273792924,1,185,1912
A,167094,2273793390,0,106,2445
A,167095,2273793486,1,104,2023
B,158137,2273802048,0,187,2501
B,158138,2273802226,1,183,1899
A,167096,2273802714,0,106,2515
A,167097,2273802805,1,109,2102
B,158139,2273811347,0,186,2454
B,158140,2273811521,1,186,1924
A,167098,2273812038,0,110,2488
A,167099,2273812135,1,102,2000
B,158141,2273820697,0,185,2393
B,158142,2273820869,1,185,1924
A,167100,2273821360,0,106,2540
A,167101,2273821453,1,107,2052
B,158143,2273830043,0,183,2501
B,158144,2273830214,1,184,1921
A,167102,2273830682,0,106,2567
A,167103,2273830776,1,106,2037
B,158145,2273839386,0,183,2497
B,158146,2273839559,1,181,1899
A,167104,2273840004,0,107,2443
A,167105,2273840102,1,108,2028
B,158147,2273848729,0,181,2497
B,158148,2273848900,1,180,1910
A,167106,2273849326,0,106,2623
A,167107,2273849418,1,108,2041
B,158149,2273858068,0,180,2397
B,158150,2273858238,1,178,1901
A,167108,2273858741,0,110,2513
A,167109,2273858838,1,102,2050
B,158151,2273867352,0,179,2490
B,158152,2273867523,1,175,1892
A,167110,2273867971,0,105,2438
A,167111,2273868064,1,106,2043
B,158153,2273876634,0,178,2497
B,158154,2273876803,1,174,1883
A,167112,2273877292,0,106,2485
A,167113,2273877386,1,106,2037
B,158155,2273885965,0,177,2470
B,158156,2273886131,1,175,1899
A,167114,2273886612,0,106,2508
A,167115,2273886706,1,106,2041
B,158157,2273895294,0,175,2452
B,158158,2273895459,1,174,1897
A,167116,2273895932,0,106,2488
A,167117,2273896024,1,108,2041
B,158159,2273904620,0,175,2413
B,158160,2273904785,1,172,1901
A,167118,2273905253,0,108,2458
A,167119,2273905346,1,109,2059
B,158161,2273913945,0,174,2488
B,158162,2273914107,1,173,1912
A,167120,2273914575,0,109,2479
A,167121,2273914672,1,101,2046
B,158163,2273923269,0,173,2474
B,158164,2273923433,1,169,1888
A,167122,2273923897,0,109,2474
A,167123,2273923993,1,102,2052
B,158165,2273932539,0,171,2494
B,158166,2273932701,1,167,1890
A,167124,2273933131,0,101,2456
A,167125,2273933217,1,109,2034
B,158167,2273941804,0,170,2461
B,158168,2273941964,1,168,1926
A,167126,2273942447,0,106,2461
A,167127,2273942542,1,105,2034
B,158169,2273951068,0,169,2476
B,158170,2273951229,1,165,1881
A,167128,2273951677,0,106,2488
A,167129,2273951772,1,105,2034
B,158171,2273960382,0,168,2494
B,158172,2273960542,1,164,1890
A,167130,2273961000,0,110,2481
A,167131,2273961097,1,102,2064
B,158173,2273969694,0,167,2560
B,158174,2273969849,1,166,1892
A,167132,2273970321,0,106,2463
A,167133,2273970418,1,103,2028
B,158175,2273979005,0,166,2488
B,158176,2273979161,1,164,1879
A,167134,2273979644,0,106,2382
A,167135,2273979740,1,104,2023
B,158177,2273988315,0,165,2476
B,158178,2273988469,1,163,1921
A,167136,2273988878,0,104,2470
A,167137,2273988969,1,107,2046
B,158179,2273997623,0,162,2513
B,158180,2273997775,1,161,1885
A,167138,2273998199,0,109,2594
A,167139,2273998295,1,104,2048
B,158181,2274006874,0,162,2456
B,158182,2274007026,1,160,1885
A,167140,2274007431,0,106,2443
A,167141,2274007525,1,106,2032
B,158183,2274016123,0,161,2456
B,158184,2274016274,1,158,1883
A,167142,2274016759,0,101,2454
A,167143,2274016847,1,107,2093
B,158185,2274025369,0,160,2463
B,158186,2274025519,1,158,1879
A,167144,2274025984,0,106,2569
A,167145,2274026081,1,102,2007
B,158187,2274034666,0,159,2456
B,158188,2274034815,1,156,1885
A,167146,2274035217,0,104,2553
A,167147,2274035311,1,104,2012
B,158189,2274043960,0,158,2515
B,158190,2274044108,1,156,1894
A,167148,2274044537,0,106,2454
A,167149,2274044631,1,106,2039
B,158191,2274053253,0,156,2359
B,158192,2274053401,1,153,1876
A,167150,2274053860,0,106,2470
A,167151,2274053956,1,103,2000
B,158193,2274062543,0,156,2445
B,158194,2274062689,1,154,1885
A,167152,2274063090,0,106,2465
A,167153,2274063184,1,106,2046
B,158195,2274071780,0,154,2472
B,158196,2274071923,1,152,1897
A,167154,2274072321,0,106,2488
A,167155,2274072414,1,106,2041
B,158197,2274081010,0,153,2515
B,158198,2274081153,1,150,1874
A,167156,2274081549,0,105,2614
A,167157,2274081642,1,107,2039
B,158199,2274090239,0,152,2416
B,158200,2274090380,1,150,1865
A,167158,2274090778,0,105,2476
A,167159,2274090871,1,107,2039
B,158201,2274099466,0,151,2504
B,158202,2274099606,1,150,1899
A,167160,2274100007,0,106,2504
A,167161,2274100102,1,105,2032
B,158203,2274108745,0,150,2492
B,158204,2274108885,1,147,1888
A,167162,2274109330,0,107,2474
A,167163,2274109424,1,106,2039
B,158205,2274118021,0,149,2485
B,158206,2274118160,1,146,1881
A,167164,2274118560,0,105,2456
A,167165,2274118654,1,106,2041
B,158207,2274127294,0,148,2368
B,158208,2274127429,1,148,1910
A,167166,2274127881,0,105,2447
A,167167,2274127975,1,106,2039
B,158209,2274136566,0,146,2452
B,158210,2274136701,1,144,1885
A,167168,2274137111,0,106,2481
A,167169,2274137203,1,114,2052
B,158211,2274145784,0,144,2501
B,158212,2274145918,1,143,1883
A,167170,2274146343,0,105,2474
A,167171,2274146437,1,105,2039
B,158213,2274154999,0,143,2370
B,158214,2274155134,1,140,1870
A,167172,2274155573,0,106,2483
A,167173,2274155667,1,106,1996
B,158215,2274164211,0,143,2479
B,158216,2274164341,1,143,1894
A,167174,2274164804,0,106,2461
A,167175,2274164895,1,108,2041
B,158217,2274173423,0,142,2485
B,158218,2274173557,1,138,1876
A,167176,2274173944,0,106,2544
A,167177,2274174037,1,108,2043
B,158219,2274182684,0,141,2490
B,158220,2274182816,1,137,1861
A,167178,2274183266,0,107,2517
